"","gene","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y"
"6072","IP6K2",3301,10097,11846,11171,3770,8664,7365,10017,9892,14202,13072,6178,8739,12558,5741,11136,8308,8491,12621,7175,4644,9006,7922,10392,8744,6690,7127,6492,9517,14848
"10306","PRRC2C",8931,14267,5589,8908,6898,12019,6594,13671,13874,13438,7080,5997,10357,9889,1902,7065,7463,10022,10825,13652,9647,3625,11772,8428,7363,8296,13617,3789,12149,2608
"7397","LSM14B",12243,5318,8415,8565,8765,10965,6098,6645,10884,8898,4379,11647,4581,5508,14545,7416,1905,4358,11496,7475,15079,15025,13796,8037,2614,3587,14608,14780,13594,8537
"14283","UNKL",4384,3708,5222,10833,6521,10346,7340,6776,9387,12698,6256,5064,4171,9075,14740,11177,15093,14281,13912,3995,2432,14606,7660,7381,12171,9522,13608,9262,5935,12207
"8792","NOL11",15144,7554,7788,4967,11095,14363,8123,5570,9801,11611,8241,8231,7895,3030,14622,5773,6712,7420,7688,11436,7408,13688,9990,8124,11867,7460,12608,6981,6461,8114
"13576","TMEM88",12563,13069,6313,14775,10760,8399,4432,13973,13252,12756,9563,10517,9444,6398,3941,1835,12334,4866,1175,8021,13637,10301,8020,7693,11610,14518,8332,1191,13983,2127
"12029","SLC2A4",4254,9080,7614,13675,6053,12199,12915,6600,11554,4229,5866,12717,12718,8790,9019,12699,10113,13006,12606,6283,11827,11589,13871,13296,1970,3155,7532,2546,1250,10773
"362","AGGF1",9557,9426,13224,6399,11768,6166,13136,6796,8884,8986,9880,6015,9838,13355,9723,5247,13870,7007,7069,10033,4578,4669,6919,11604,13308,9763,10986,4287,12743,4568
"7476","MACROD1",6894,7483,14765,13481,4740,12172,15284,5440,5163,7803,6772,11851,8738,6263,7760,6482,15359,5984,8249,10384,8262,5490,12892,7238,10667,12770,9254,8847,9139,4191
"2572","CLMN",4056,13612,9454,8811,3066,10124,14297,5115,12881,2229,8192,8411,4446,10786,3704,13842,12865,9318,6805,12955,5956,8715,12045,10792,13070,8591,7284,12843,2135,13425
"2440","CHMP4A",13408,15174,3599,6262,13615,1923,11039,4457,10968,2860,11434,14423,7269,2585,10295,8141,9367,7255,7718,13141,13927,10912,13077,14514,4955,2768,9784,9452,4565,10952
"4849","GAS2L1",4618,12681,13083,7613,9463,3759,7576,7397,14564,15163,7082,14279,11153,11923,6156,11639,11651,10144,12293,11714,6292,3029,11508,5374,3563,6344,10059,1869,6172,11685
"7659","MBLAC2",8018,14492,10456,2885,7060,7429,8566,5980,10062,12533,11892,4928,12490,10691,8606,6765,14815,12682,4927,9400,6469,11199,9556,10771,7122,12576,8121,1091,11658,6619
"7433","LXN",10668,12593,12085,11889,5918,10430,5149,12600,8793,13117,5448,12298,10237,2217,5463,7868,6460,6059,9996,7702,10754,12359,12356,7221,6448,7251,11921,12743,10077,1754
"11856","SIMC1",11414,13025,12891,6519,13394,8724,8498,10958,4080,9825,12864,5785,12707,7696,13953,5215,12372,7835,10562,9845,5488,5571,3004,9033,8954,6181,8025,6041,14413,5004
"6626","LAP3",7869,2716,9583,14090,3300,14173,8618,6939,5108,9411,5898,14092,4758,8226,12842,9418,14078,6197,13291,4078,5281,7710,12494,4607,9514,11236,9189,14474,9401,11296
"9292","PARS2",3860,15354,13683,7142,5678,5448,7320,6716,13230,12408,5661,8730,9870,3486,13158,5552,9194,6229,8536,14850,12133,14441,4931,13280,10566,4150,7975,3788,10970,11592
"15059","ZNF292",3504,3713,1190,14289,3455,13528,13354,2923,13012,7032,10582,10942,6549,10149,4924,14901,11844,11605,9860,10608,14026,5905,6067,8678,8927,5279,12986,4515,14620,10977
"11681","SERPINB8",732,8916,6113,7797,2439,8935,4017,11021,12555,6089,7755,13808,10589,14282,14064,11499,14439,11562,14716,6754,3207,11149,5496,7948,10422,14253,13409,3568,4192,8220
"9050","OAF",12200,13803,14820,12838,11494,10073,4543,11589,5449,7658,14719,2407,13141,13273,13001,2239,5332,9225,8635,13070,3672,3604,2598,9939,6887,4476,4134,14323,10966,9840
"1562","C1orf226",6550,11664,10512,8913,5810,3892,11844,5776,6047,5582,12555,13646,10128,5562,9796,11163,13706,13927,12893,9028,11725,8752,1375,9070,2677,2799,14096,13591,8239,8631
"683","AP4S1",14464,12085,3300,9356,13436,2180,14845,2639,2698,4910,3899,11096,5718,9432,11001,8488,14700,13046,12748,9465,5208,10258,8193,8112,13256,7848,2961,11171,9432,14050
"14288","UPK3B",10554,3528,13026,5123,2428,11529,6396,12336,8405,11188,10192,7271,13484,8446,10353,4343,4951,9267,8811,11173,11480,11243,11091,12389,8298,9205,1866,11020,13431,7203
"2486","CIDEB",4963,11194,6871,12805,10399,6055,7982,6546,7484,8584,4483,7255,8042,7359,15090,8009,11750,15046,10623,7836,6296,12429,3989,5891,11583,5722,11694,9732,13760,10582
"278","ADGRE5",3415,10327,1758,11429,6954,2304,12583,7464,12869,5102,12358,13538,11856,7492,13996,7759,5475,11997,6981,14110,7625,13739,12460,12513,10168,11427,3713,9737,5003,3926
"6679","LDOC1L",14340,10196,7442,7970,14076,6643,9876,10373,4413,10356,15143,4671,8073,12270,8187,6725,10951,9347,10990,14216,2207,5366,7471,14192,9354,11008,2956,7076,9809,4387
"12764","STK38L",8775,4155,12997,7179,9163,11622,15196,8510,11764,8303,11638,8839,12928,2266,15451,2362,14198,11601,4897,6369,12463,5981,4470,6850,7797,11738,11798,3157,3348,14270
"2040","CCNG1",5091,3958,11542,10513,5508,11263,6008,11368,4767,10125,9034,9161,5144,11042,2329,11623,10706,10655,15228,5229,5946,11444,7173,6029,12911,11274,4930,15093,10008,14993
"14294","UQCC3",14843,11697,14892,2228,9648,14139,11335,11942,15356,12357,11389,1604,13330,15228,6826,5551,4991,7260,3922,9944,4495,6551,8552,6610,14074,15230,5263,3680,2423,4747
"6536","KLRA1P",7470,8950,3969,5452,6158,6445,1994,7938,11120,8147,14577,8118,9670,13588,7256,8737,10438,12588,11636,14949,8729,10715,12495,10227,14125,13195,5188,7446,2684,6110
"2846","CPT1A",8111,9023,4903,12577,9924,14410,10952,4864,3408,8088,7117,13168,9297,12105,8530,11620,4926,11293,2147,4550,12860,12249,13858,8275,9147,10793,2397,14291,3762,11472
"6434","KIF11",10641,11048,10596,8455,12162,9594,11471,9811,8018,13187,4629,12421,5164,5463,8856,11886,4860,7126,13344,9714,12016,11323,12397,3406,5763,5998,9266,6340,11739,3438
"4390","FARP1",11442,10430,12709,8515,4197,11976,11880,12672,7508,4880,13190,5144,11217,8969,11120,7971,3951,8169,4076,3816,13286,13581,5682,13578,4353,5262,7391,14762,7590,10836
"6163","ITGAX",5786,11796,6258,7743,12041,10071,14150,7880,10647,13027,12765,2268,11125,12306,10773,8459,3793,14640,1888,12713,3981,6871,11195,10969,11961,10805,7420,3787,10811,2250
"9970","POLR1C",9203,10710,11383,14993,9957,4927,14948,4658,5181,7578,5748,6886,13706,3340,11964,7855,12929,11910,10159,4523,8569,8252,5355,10176,8663,9928,7783,9364,6623,12925
"7484","MAEA",15426,9779,12408,11114,12765,8177,9412,8939,4899,10070,5295,9651,6267,5693,3440,6310,7120,12199,9597,12807,9272,5821,11279,7589,10809,12781,4565,10407,11055,5263
"14086","TUSC3",8280,7286,4991,6261,10057,13605,13803,11860,5261,10474,6023,8344,5311,4839,13341,9930,4018,12180,13709,11165,4071,13725,5091,10160,5490,3795,8387,11195,13287,14277
"8774","NMRK1",15359,13267,8416,7627,4729,12852,5340,3396,9090,12675,14024,13738,11535,4574,9430,7445,2349,6901,2546,6579,6013,13819,6476,14693,8724,13246,11031,4006,11426,8919
"9774","PLA2G4A",6572,6417,8616,7314,3495,11452,5447,5489,8036,5690,11289,12484,12246,1991,11562,8900,11596,10589,12548,7375,13377,10460,5817,8674,9625,12685,11981,9562,5886,13051
"15363","ZNF750",9786,12453,6462,7602,4343,10715,12615,2658,11146,14829,10093,6412,13884,9431,10522,7000,6393,11308,9945,11544,11323,5242,2910,11386,1950,4880,10088,12321,15309,5679
"426","AKAP9",6681,14787,8677,14731,5867,12025,9011,11647,7048,9447,12736,13383,12223,12292,1821,9872,9275,7086,4882,5863,14122,3484,12885,6269,14414,6750,6612,4965,3410,7982
"1217","BCKDHA",6099,3497,5296,9863,6694,7332,2526,3888,10376,11176,7009,10188,5177,10124,13518,14929,5931,3880,13121,6499,14203,14644,8912,6327,14419,13532,9283,10726,12060,9043
"1294","BLOC1S4",11564,3857,10146,12642,8741,13948,6608,14598,9669,7048,6689,13801,6034,11806,4319,11121,4360,3975,7724,5029,15460,11654,15437,3445,5298,8517,7929,13276,5231,10355
"4094","EXOSC3",8954,10500,4705,4258,13563,6724,6385,3226,5294,7583,10204,6983,7984,15371,11889,7863,13499,15289,10223,10865,5433,7314,15327,9899,14880,14506,3362,7672,4659,5890
"2941","CSNK2B",9863,7725,15108,8324,10466,14024,14804,11777,9345,15164,7943,4200,4968,5719,8568,6368,12828,8125,8338,9864,3691,6073,7884,7824,8237,10332,8009,6600,8855,9279
"219","ADAM32",6893,4948,4617,10159,3875,11291,8731,7894,6482,4718,10479,8190,9805,6956,11110,12394,12011,11085,14161,12879,11800,9776,10768,9048,11415,9106,8848,13714,969,6199
"9744","PIWIL2",10669,13982,9899,11531,12988,6489,726,11161,6139,7540,5759,10198,12224,11479,11741,9910,6334,7946,2886,12521,10031,9685,4317,9586,9803,6314,10592,6184,11758,9929
"13109","TCF7L2",8563,12561,5837,13169,8450,10989,13479,11137,1645,7058,11873,10390,15127,13153,4217,4574,9162,7312,2914,14160,11501,14049,9841,4669,2330,7355,2228,12044,12773,7761
"6898","LINS1",6471,9134,12990,5673,6602,11897,3596,3094,5227,10284,11422,12700,9420,6098,13790,4402,12798,12144,11688,13438,6923,4737,12089,13371,8327,7205,12581,10305,9921,2014
"6248","KAT14",8544,13682,5666,2291,12078,6313,2756,3466,13705,11853,13417,4971,12307,8413,9857,3268,13301,12242,6762,13065,5143,9125,6932,14104,13798,6782,15099,3315,11160,6935
"11553","SDHAP1",12234,11345,11309,13642,13685,10590,4116,9826,7974,13459,3685,12440,14002,5179,6098,5415,3193,3456,4301,13549,10989,12102,10522,8663,11349,11776,11532,4349,6676,2903
"3678","EBF3",5506,7434,14077,9401,7850,10383,10243,14711,6260,7008,10279,5819,8781,9673,10143,13056,11830,5814,9261,7717,2498,11973,2907,11074,8943,8869,10577,5406,8393,14475
"15243","ZNF579",13827,6035,11979,4724,12913,10183,10545,6689,9663,5501,8737,9536,9380,15392,12024,12263,12445,1380,7623,3195,9463,3598,12439,2719,13678,15477,15229,7196,1693,4843
"2841","CPSF3",14150,8651,3976,6006,15014,13494,3419,4588,12026,8726,10599,10897,8391,7507,11285,8361,7778,4775,5963,12755,6645,10694,14676,9212,7141,4707,12091,7783,8357,10710
"4758","FXN",7419,5486,13963,6541,4453,13350,15438,12052,10043,10437,7198,11569,4859,5417,11846,10875,1304,2294,11073,4121,12504,13583,13514,3468,4762,8422,15449,15337,3240,10370
"451","ALDH16A1",9511,3593,6584,9254,7447,6133,12093,7471,5192,6888,7918,15021,6436,9876,13847,13413,5589,9708,14172,3416,15126,9700,5658,11007,2507,4186,13742,14552,8636,11713
"10973","RHOT2",15183,10023,9987,6084,11298,8471,5262,6732,7718,7894,10840,8340,13178,14963,5253,10888,9088,8819,6375,9342,8324,5275,14832,7230,15265,15260,5008,5242,3966,4266
"8991","NUDT19",4191,12359,10892,13950,6809,4649,13165,15407,7380,6313,5764,6512,14510,9308,6700,5968,15109,9556,6938,12362,9238,3245,2442,9127,7325,5853,10205,8832,12824,13505
"381","AHCTF1",11836,4931,2439,11209,13656,14127,8033,11812,3579,13210,12507,12550,8685,3541,9241,4552,6509,10695,8073,4762,12797,10681,12857,12461,3689,8507,6248,8542,7577,11158
"271","ADGRA3",14450,8251,11985,10257,12984,10065,14974,14786,4982,13978,3841,3287,7042,8118,8170,3056,4230,12859,11416,8326,5358,6757,4777,7369,8936,9177,7217,15420,10241,8170
"3623","DUSP18",14293,5559,12792,3209,14484,13921,7377,8977,14539,11190,8615,6207,6028,13492,12363,5856,9954,6343,8053,7344,7254,10128,9827,4814,4352,9550,11658,4154,8969,9177
"6155","ITGA7",7039,6220,11034,4179,6488,14258,9568,8162,9142,14300,8239,11169,6408,4910,12915,14040,10172,10353,7931,5296,9059,7230,6366,13203,15375,13146,8878,5387,3288,6727
"11941","SLC1A3",11600,11788,3755,5969,7996,13425,5314,9164,4926,12441,9359,12467,12692,9182,11973,11558,1633,12750,3265,7072,11210,8786,12684,11483,8645,8699,1675,12128,4917,11933
"4061","ETV7",9062,10001,11986,7248,2770,3724,8636,10684,8621,13182,14730,11884,8544,2944,9934,8750,11359,2961,2920,4370,13587,14551,8414,10074,9842,10820,8864,11372,5727,12945
"5085","GNL3L",12942,8783,5437,2727,13850,4832,14133,1933,6595,9620,14977,8407,14488,4712,6472,4137,9349,9402,7813,13990,7405,12223,6427,4689,13468,9951,8500,6809,11360,15077
"12689","ST6GALNAC2",9885,12476,5815,4614,11481,7287,3027,7446,10343,6148,12564,13507,13219,5108,5837,7271,12781,7741,11756,2702,11309,13894,10314,6358,8714,8130,6002,8607,14375,11797
"6482","KLF13",9424,9302,10644,11319,7578,13620,13274,11126,4817,5155,3790,3643,3130,8261,13879,1990,9605,10045,12963,11417,7373,13234,12255,12112,13686,8239,9401,9362,2391,7491
"15324","ZNF689",7034,5048,8866,7353,13308,14060,12956,9938,6875,9498,3525,9659,4695,5892,11884,14372,11180,5151,15225,2793,11251,10987,8736,2460,6262,8722,11101,9123,15462,7125
"2355","CERS6",3430,10786,5665,14608,12520,9909,7971,11375,9823,14538,13156,4559,12139,5886,12795,8968,3488,10270,8694,14362,3217,3083,4886,7399,11820,11096,12456,5077,7986,8602
"11050","RNF130",4483,11289,8172,13967,8026,5831,14411,7202,6037,5935,5779,14403,9103,3494,13861,10634,10038,6834,8445,4323,14571,10856,4942,10883,2233,3040,13913,14972,14006,8883
"11057","RNF144A",12684,7498,5396,11796,7584,1326,7963,3449,7688,3642,11739,13282,3778,7080,7186,8143,8545,14092,14110,10934,11642,14617,11713,7567,7727,13259,3350,12861,13286,6637
"6614","LAMC1",4380,5882,12090,14439,3432,6508,7068,14878,11434,13576,3373,7817,3165,13733,1584,9849,6574,8360,14671,9395,12490,10814,11078,4701,11307,12978,13163,6982,10139,4755
"15030","ZNF253",5278,5767,15486,15404,6182,13088,5257,8706,5345,14892,3932,13429,4160,5460,4696,7030,8955,8449,11549,5704,9291,6180,10008,8899,7015,15224,14087,8812,14123,8209
"9929","PNPLA8",14460,7520,14623,3114,12952,15423,15228,11107,14853,8046,14167,3523,8861,5780,15046,5768,9237,3678,5708,7941,3158,3492,11436,5349,12739,11767,10846,6436,1728,6652
"8761","NME2P1",6288,12228,11008,6501,6607,14745,3158,9844,6712,14518,10244,5165,12483,14237,7740,4885,6378,13446,4775,6350,7781,6700,3725,11693,15303,13448,8916,5103,12177,8503
"10374","PSMD3",7777,15241,3118,10080,8805,2450,4487,4435,5373,4215,10757,13827,11815,7468,8516,8389,13040,14440,5934,14895,11556,10598,10589,14573,10187,6435,4853,6565,10042,10201
"9750","PKD1L2",3507,12279,10191,12446,2104,11629,9518,11303,12374,10272,2947,10800,2672,792,4142,818,13268,12736,12713,6820,9866,12215,13003,9961,7897,12837,8398,13430,5081,14649
"3063","CYB5R1",9247,14794,4079,9202,12664,2379,12853,4176,4565,4448,10671,8694,11679,9981,14044,10954,7416,13627,7920,8894,4651,8353,6648,13029,11688,7529,2585,10328,9112,14472
"13279","TIGD1",3617,8072,6957,12320,9204,2672,13286,3127,14204,8515,3495,13692,6211,5442,7546,11338,14273,5126,11094,8585,14187,14967,9968,6730,10505,4664,5617,10739,9619,14912
"2275","CEBPZ",14094,11288,11367,7102,12968,13877,4713,10701,9431,12505,9190,13967,6340,11133,4280,11256,10026,11088,6843,10977,9090,7586,12208,11757,2561,4166,6425,3430,5612,4731
"8033","MOGS",10794,8600,8550,4956,7426,15340,4733,9383,6911,15284,14623,6659,6737,8946,5268,9442,10414,14983,6884,8344,4958,7168,13999,11533,15247,11925,3591,5495,5090,7437
"11156","RPH3AL",2759,11210,12609,10162,1784,5027,10136,4059,10140,11945,2964,9933,8965,10175,10594,8537,9120,5469,8246,11508,10815,9802,7721,6142,8242,14035,10527,11364,13338,13398
"2429","CHKB-AS1",3411,11084,5045,10217,2226,5469,5235,11263,9531,11657,6196,4252,8541,6709,14164,10703,11619,12619,9693,8389,12029,12870,6502,7474,11599,10100,11216,12317,7593,11014
"2503","CITED4",2442,8149,9858,13321,1793,9860,11152,7706,6779,6559,4304,12763,2086,4319,14405,7929,9340,12525,12034,9299,11942,8065,10886,12543,12455,9967,10048,13719,4212,10288
"14305","URAHP",8875,10662,4414,5383,7865,12288,5176,11585,12280,12553,4306,12590,5119,3241,11036,13896,619,2750,10829,11059,10893,13756,12215,6820,2749,1754,11414,14568,14994,15070
"6336","KCTD2",7818,4243,9924,9972,4973,14324,9040,10554,6893,14654,8673,10554,5509,9471,3315,9482,5681,9813,6721,3690,12158,14888,11402,9101,8594,13553,6106,10664,9019,9988
"14008","TTC28",8522,13496,3385,9173,13695,1710,7408,8597,12214,568,9885,13276,15138,13044,14212,7745,11428,8242,8026,13594,9401,14433,15058,11664,2348,1518,5911,7502,3220,6368
"5348","GUCY1B3",7001,7547,12310,10826,8970,4038,12369,10961,10427,5450,9966,10205,6974,850,11577,6747,15010,5951,14014,14858,13203,6347,7293,9807,3293,4601,8674,13778,11402,6353
"13353","TMA16",6411,7153,8777,12017,2851,15448,4699,7790,9515,9455,13763,10813,5333,8396,5067,7803,2502,8799,13730,9201,11359,15405,14570,8129,1782,6963,6135,9480,12338,15124
"9387","PCIF1",9656,8103,10924,5094,5725,15267,5053,10169,14614,10567,12121,6007,11512,7148,11107,5604,3870,5149,4584,8868,12995,14157,10044,11919,6774,6308,12655,7476,10225,7130
"8987","NUDT16L1",15440,12536,6217,10732,15031,8527,14493,10318,8833,11767,5854,3027,12426,5935,3384,1579,10196,8845,2614,9728,7269,7551,4688,11892,14113,13640,11803,3221,12140,7031
"13088","TCEAL5",12055,5348,13415,10325,11584,12797,10301,12666,1674,7825,11758,12393,13948,7818,3877,8820,14289,11915,10773,3548,5046,2770,7561,11945,2993,14272,1886,7462,14708,5068
"3996","ERCC1",9969,7801,10988,7027,8772,9849,8838,5503,9545,11647,5981,6996,7255,14620,10661,8495,8202,6915,8767,5481,8028,8926,11055,7730,10523,11747,9069,7780,13418,9275
"10154","PPT1",8879,6440,4676,11590,11939,4265,15416,3254,2984,2309,7725,10855,10697,14573,11378,5874,9778,9668,7869,7942,15329,15356,9013,12026,5070,3869,6886,15449,13380,6387
"237","ADAMTS7",12019,10540,6668,4567,12702,2857,13707,6332,14882,12429,9741,13811,13268,13054,14063,12343,2378,6341,14544,12402,4768,6270,10488,12383,1659,3343,5190,3825,2507,11815
"13042","TBC1D9",5051,14929,12829,14436,5808,13304,6042,15393,3227,8718,9865,5639,15106,14810,2904,10555,10980,15095,2157,5185,7220,5893,2950,7449,11150,14180,3399,5610,7421,13601
"11120","RNR1",3223,11340,9057,4459,4625,5059,12740,12351,8752,11559,1958,9405,6271,10982,3933,12594,14368,9635,8484,9707,11272,10576,5279,2745,13529,14106,13640,12758,4360,12156
"3519","DOCK7",4467,15069,3387,13663,5907,10669,15092,13469,10831,12478,5837,9845,12040,4370,3362,7105,13827,4942,6812,8533,12839,2188,5631,7112,13253,11655,14851,5882,8413,7397
"14010","TTC3",5967,5452,3956,5025,14487,14066,8987,3731,5352,7636,7985,9798,7583,15365,10267,9870,2532,12068,12498,4631,14529,11733,13608,12939,3548,5945,5530,10203,13305,12335
"8062","MPHOSPH9",6188,15074,2005,7277,6072,7728,4687,4387,12415,6237,12480,13674,13377,7903,3772,12035,7753,12899,12939,14054,11855,3833,8345,13745,14131,7895,5852,10519,6389,5415
"4914","GDI1",11926,5757,14972,11884,15413,14715,13177,10130,8606,9900,6354,7180,7578,7050,8001,6796,11464,4569,8247,6174,6244,4288,7433,4625,8624,11317,12088,8938,9814,7720
"7435","LY6G5B",12901,13809,15235,12458,13111,6336,6581,9975,5258,2374,8417,12438,9680,14133,3586,13945,5763,5883,3094,13426,5694,11102,8475,9323,7202,8669,10370,6870,9626,5254
"14002","TTC21A",7194,10168,14663,12239,3247,11119,8607,11623,13726,8184,6905,13706,13609,4589,10098,13462,801,5318,4474,14218,3493,8197,9068,8598,5100,4261,12956,10714,6111,14553
"7163","LOC374443",6783,9300,13884,12589,13266,3945,12645,8385,4034,10266,1458,6394,12087,7421,14594,10673,11777,12819,12360,13729,4337,4451,1755,4628,13985,6273,9715,5001,9904,12552
"1874","CBR4",10985,13553,8123,12345,4685,6971,6199,12151,6975,3660,10762,8335,12574,12158,4967,14559,2907,14167,7052,14690,14925,10242,9901,6469,5286,6360,1906,14123,2403,11593
"10776","RBM15",7593,4087,1610,7632,6839,5506,10042,1023,9096,6129,14000,13735,5976,11812,9607,13045,4088,8083,11363,5188,7567,13485,8273,13071,13171,14519,10071,9720,13041,11661
"370","AGPAT1",12743,5638,13063,12429,14172,13230,13537,12583,7299,8231,7696,8536,7596,4597,10884,5959,7515,4854,10918,7044,9428,5268,5442,6903,4053,6893,15478,12531,10508,6024
"10240","PRKX",3001,14384,13204,14115,4523,10574,14574,14521,12952,9610,5931,2930,12863,7819,6976,2210,7264,9671,2813,10071,6753,14278,2455,11375,12304,6498,11075,7108,8149,11063
"333","AFAP1L1",4352,12616,12608,9391,3032,11113,14537,10487,13407,12320,9580,3266,5724,5413,3329,1578,11412,12804,11997,11203,6638,8709,5784,12447,11339,8697,6144,14186,7305,9659
"11497","SCML1",9025,7270,13482,13448,13151,4086,7810,13815,7734,4367,6225,7518,5795,6732,5827,12150,3638,9080,11505,9979,6920,13603,11840,5123,10960,8295,6761,13968,12632,8351
"11935","SLC18A2",11929,13530,12273,13818,6833,2979,2848,11232,7045,3234,5428,10249,12514,10108,4069,9034,13382,13109,14778,7316,10002,3852,11578,12291,8783,14168,7589,10755,3532,2838
"3793","EIF2AK4",6400,12908,5287,5446,6832,10307,14351,14010,6334,13631,6841,2173,7995,12260,13905,9933,8084,3984,12241,14813,5287,3741,10051,5601,13717,11860,11831,4652,9851,6777
"14775","ZBTB33",12383,7811,3742,3996,6731,7121,11796,9557,14486,4010,14116,9265,14816,15055,14978,14067,2616,4257,3929,10518,14433,10447,13205,9536,4638,3037,5070,11347,3429,10715
"9754","PKDCC",13237,4736,6982,5736,13972,8313,13000,9503,13522,14990,9944,5653,2288,9850,4956,9253,12769,14434,13353,10149,3328,9827,7406,5763,8921,10070,2431,14570,5286,6873
"13591","TMOD3",8410,7332,6425,14511,10949,8287,13107,11403,3350,15057,7973,10918,13529,7844,7712,11508,3052,5553,7983,7559,11438,7412,6436,8732,2508,9776,9712,12694,14641,5313
