"","gene","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y","position.x","position.y"
"12807","STX4",7444,15209,15109,14348,8787,14330,9178,11759,15336,9618,14820,10294,11773,14516,15212,13466,13047,13106,15322,15369,13052,13645,15406,14724,12002,7340,9564,11462,14878,14318
"3197","DCTN2",9746,13990,14458,11014,7462,14795,14275,15392,11114,13871,14078,10584,15019,14876,11248,11737,14009,15390,12123,12334,15478,14894,15491,12047,14913,7410,11900,9560,15481,9963
"964","ASUN",13481,12373,12879,9678,15110,15404,15472,14030,13644,8446,7955,14337,11555,10598,9433,13364,12398,14720,15055,14100,10942,14881,10186,10051,10361,15408,15459,15239,14375,13853
"3446","DNAJB12",7757,11910,15305,10417,11448,11306,10037,12568,15087,9063,9043,15288,14722,8024,15301,12363,15252,15187,13682,15354,10446,15151,9901,14816,11372,15444,15267,12719,15390,15179
"3725","EEF2",9985,13941,14885,9834,12695,12841,13740,10890,14838,12951,14112,11893,12923,7938,14829,14875,11696,14539,13389,13586,14392,15344,9209,13789,14653,12423,8009,12909,14251,13454
"10385","PSME3",13849,12538,15215,12661,15317,12579,15388,13563,13077,13980,13185,11797,13593,14181,14093,14783,11877,13504,10562,12396,11501,7896,6148,14569,15335,15372,10639,12013,8389,14918
"13528","TMEM33",13356,12458,15272,14337,12068,10148,14461,14508,14792,14379,14904,11531,10529,10623,13343,14335,14790,12685,6852,10449,14899,10593,9308,14922,14874,13134,15009,13898,14130,8473
"14418","VBP1",5262,11980,14459,15074,13466,12678,12721,15464,8808,10748,13048,12865,14711,11075,9782,14733,13541,11002,15281,12909,12201,11919,15348,15276,14824,13632,11748,15016,10280,15359
"8235","MTA1",15443,11861,15222,12401,15340,14583,15318,10831,14738,8821,10765,15286,15204,15418,15490,14696,8873,9613,14013,11584,15345,14518,13774,10967,8249,13288,9224,10674,13075,10626
"2568","CLK2",11258,11545,14095,9873,14908,13762,9946,8284,11818,11262,10281,15017,14285,13723,14892,15300,14755,15147,11046,15031,15371,9119,12434,14689,15309,7675,9471,15310,14557,15089
"11720","SF3A3",14202,12475,10470,14179,14010,14751,15099,11741,8110,15305,13888,14205,15023,14536,11962,14668,14809,15084,11585,8932,11955,9758,7385,14594,13317,14245,12136,9618,11789,15443
"8253","MTFR1",15073,9743,11353,11200,14907,15318,10859,10052,14816,13130,14382,14553,10950,15036,14682,13928,13873,8671,14256,10493,9645,14735,15458,12031,15177,15061,14838,10558,12568,7979
"5136","GOT1",15211,11289,9091,10168,6144,15437,14780,14672,15442,15034,13429,15301,14260,12992,14937,15283,11501,13749,14650,9760,14360,11491,10515,10108,9464,12408,13583,12058,14460,13758
"2628","CNIH1",14966,15019,12128,7716,10282,14637,11198,15060,12996,11445,14501,12293,13233,12263,14607,14489,13605,13784,15351,14904,13309,12374,9857,11325,12825,12768,13951,15409,10883,8158
"12291","SNAPIN",13756,15338,15020,13981,15492,14811,14213,15306,12184,8085,10032,15393,12490,11488,11965,8188,13939,9839,15412,12569,8196,15216,9522,14728,8881,15430,15177,12737,13459,12524
"3877","EMC2",14910,7142,12561,11469,15398,11535,11771,14720,15446,14905,14184,15320,11170,15440,15125,10649,9055,14316,10072,13827,9918,7804,14844,7723,13861,11139,15281,15351,15075,15364
"3157","DBNL",7587,11604,10039,7724,15112,14449,14951,11699,13861,14539,15383,15388,13483,13705,12497,13606,13703,13984,14586,14198,13954,13092,14213,12940,13201,9520,7302,12597,12423,14057
"11823","SHMT2",14700,12787,12419,13691,15168,12295,9732,10713,11756,14784,15135,12716,7897,14476,14228,14197,12782,15009,10656,14240,11579,14841,13856,14149,14830,14091,15107,12470,4986,10111
"10277","PRPF4B",14914,10869,14361,13415,14937,15082,12473,9254,9280,10598,9044,15311,15042,10011,10965,7820,15366,14675,14975,15085,6362,14111,14600,14405,13044,11831,15349,14160,14943,13140
"11857","SIN3A",10917,8532,13055,13715,13623,6238,14301,8690,14344,14603,12941,15474,14915,15423,15180,14710,10243,14700,14528,14982,14257,15178,6219,14515,9898,9720,13028,12184,14689,14771
"14585","WDR61",15114,12537,14833,15139,15465,15291,14634,15215,14804,12827,10885,13169,14899,11166,15233,8343,11619,15163,10451,12574,10908,6455,9782,10455,15302,13691,10641,11924,11862,15319
"8627","NEK1",14057,14924,12420,13153,15144,15361,9217,12935,7071,11398,10807,14828,14822,10653,13090,7526,15047,12372,14918,13583,8747,15145,13505,14873,15008,15495,12954,15433,12528,8711
"7714","MDH2",7606,14714,14452,12657,13704,14978,9463,13774,14506,15126,15149,15498,15144,13479,12384,15390,12583,6155,15105,9992,14226,13511,9281,14567,11444,4321,14631,15497,15414,10984
"6141","ISY1",14533,13535,11371,11519,7743,15423,15483,7897,11019,15455,7985,14138,14194,10128,9677,14888,14078,10103,13333,14965,11538,11809,13286,14269,11907,14969,15442,14954,15025,15072
"2937","CSNK1G3",14723,12351,14469,9523,14092,14829,14395,11180,13386,11142,14636,13248,15356,11547,15467,13737,8143,13070,14669,14684,15308,7399,12984,8546,12132,14743,12082,9524,13493,14963
"6260","KATNBL1",14092,7786,13364,11307,11567,12758,10545,15266,14428,14255,12101,15165,10656,15177,8980,10749,10637,15455,12286,12750,11499,14621,13585,11826,13227,14172,12010,15157,15345,15075
"14589","WDR70",6685,12006,10143,15136,8402,9172,13177,12748,12009,11076,15360,15402,15034,13414,13015,15434,11087,15341,13443,14286,8344,15479,15366,15422,15396,11287,13622,14091,10935,13556
"9682","PIGO",13777,14526,14123,12179,9709,15286,11545,11453,9696,10534,15260,14180,13129,12265,13798,10213,15427,14566,11344,12719,13762,15268,12909,13352,14924,13397,12664,11244,7638,15065
"10138","PPP3CB",14988,14350,8019,13933,14599,15053,12225,10392,8802,12625,15259,10961,12592,11936,8716,15493,10085,15154,12474,15186,11110,13328,14964,13607,13287,11185,14043,12329,15492,14043
"13405","TMEM127",12141,14170,15232,14519,15074,11105,10696,13289,8636,13784,11344,13667,15482,12506,11074,11200,13536,10521,12205,13367,9250,15164,15276,14719,14831,12426,12951,15331,10998,11740
"10557","R3HCC1",12948,7338,14899,13880,11392,10720,15174,9332,12177,14151,15468,15247,12159,13866,13916,15461,15343,14734,9500,12605,11602,8249,14546,12281,15496,10068,15406,14879,15090,8379
"1359","BRD9",15318,6090,10752,9191,10852,13725,11370,15148,13086,14115,14533,11339,13349,13501,14935,15411,15347,14230,10051,14986,14048,12794,6973,13249,10541,14836,14762,13763,15298,12866
"14682","XPO7",12721,15260,10934,15193,10927,13514,13852,9969,9904,12500,12852,12630,15495,10110,9784,12514,10715,12963,10977,14889,15274,11266,15377,15337,11768,13636,15336,9877,15449,15478
"9028","NUP98",15290,9143,14268,12883,12535,11543,12780,10705,11799,14801,11423,13920,12559,14893,14125,11755,13509,14948,10320,13190,14924,13999,6212,12441,10925,14454,14498,14673,13929,14156
"13941","TSG101",15459,11853,15445,14876,14715,14209,10155,10947,15476,14484,13873,15497,11715,15481,9463,9278,10940,14175,15122,8094,7985,15264,15452,14841,15366,12261,8831,13823,12699,8934
"1770","CALM2",15461,11081,8266,8314,15261,14499,14308,9111,15161,13488,10212,14137,13709,11487,14584,11826,14712,15375,14608,14946,11225,14657,10737,11081,14771,14064,13502,10812,9920,15436
"5395","HACD3",8954,15143,15464,10939,10257,13086,11511,15371,12097,13316,15119,15291,12127,11219,14961,13745,14611,11381,15220,7103,15344,9490,13079,10490,15153,11230,14075,15209,14614,11193
"4192","FAM134A",14878,11722,9618,11004,15278,9018,9223,15379,13738,11708,14193,11441,15374,14800,12634,15133,10603,9034,9562,14623,14733,15450,15401,13666,15073,9936,14669,15366,9624,13971
"10981","RIC8A",10661,15394,12834,13787,12890,14079,9733,13779,13651,11311,11183,15351,15470,13352,15447,10669,15434,12622,15479,12659,13382,11793,7905,14175,12241,12485,10777,14477,13588,10246
"14905","ZFYVE21",11119,14706,13008,15287,13591,14894,11225,15387,15077,5355,12563,12260,14664,12829,15413,8606,14368,15026,14088,15377,13383,14907,10929,14877,9858,6121,15026,7333,14863,14720
"2159","CDC123",15488,9464,14643,9745,10388,15341,15414,12037,12772,12941,15373,11312,14628,11784,15305,15206,15018,12351,9904,15189,15489,8881,10512,8702,12959,8696,14453,14703,15135,13068
"342","AFG3L2",14155,15005,9745,10113,13756,14830,13598,9158,15065,14757,12358,14941,15291,14405,12572,15036,13765,12609,9047,8159,14771,14561,9092,12271,13337,14052,8946,14215,14490,12808
"1669","C6orf120",9558,13716,11388,9442,15372,13045,13015,12665,15314,14751,12350,14362,12112,14599,15039,15368,14721,9340,13390,15142,14929,15358,6180,12551,9829,8832,14938,10385,14216,15055
"3011","CUL1",14884,13914,15312,10901,14563,15254,10049,14895,12216,14144,14523,11486,12260,11754,14960,14855,15202,12888,9454,13941,15157,12990,7289,13903,12301,15146,11916,11780,9884,9184
"9870","PLRG1",8707,14412,13407,12633,15235,11042,8295,13577,11740,12417,9847,10953,15328,12951,15242,13532,14882,9610,14932,15318,15496,15472,15360,13710,11812,15473,8214,14802,11926,10682
"13356","TMBIM4",10863,8944,11780,14601,12822,12105,11249,15111,14432,11671,10133,14636,15456,11597,13320,14763,12210,12412,15150,15349,13494,8431,15110,15047,11817,7180,11930,15106,14944,15406
"10773","RBM12",11846,14351,11299,13956,14983,15418,9396,13363,14359,12466,13996,10948,12617,12543,15326,11588,14182,13384,11606,14433,10755,14974,9721,13331,15247,6412,12965,15375,14106,12220
"14127","TYW3",14890,13361,11521,14892,9301,13597,14848,10465,11368,14670,15199,15271,12761,11582,12167,15085,15381,14339,9308,15183,11907,9776,9107,14628,15351,15101,9154,9403,14869,12760
"5364","GYG1",15324,12634,13200,8410,14231,11398,13522,11308,14797,10495,13084,14204,12633,14564,14786,10725,14668,11663,15177,15026,12043,12418,14872,8819,10989,8414,15189,14124,14219,14418
"9658","PI4KB",14470,14882,15443,12593,15042,12620,10348,14599,14050,11584,12324,10913,12037,10944,10210,11732,14665,13290,11160,12671,11479,14726,10712,14286,14310,10912,14717,15328,10393,14917
"12932","SZRD1",12756,13318,15245,14631,10304,15357,15370,12743,13383,12208,12996,12337,15274,15372,13433,14784,9764,12329,11921,14870,15479,8195,9536,12192,14952,15410,10992,7023,15397,10048
"997","ATG3",12344,13407,8995,9053,12911,11390,12775,8823,15367,15349,13984,15287,13869,14908,14166,14217,9371,10178,13329,14775,9829,13650,14241,12185,11947,14970,14479,13156,13679,15086
"4915","GDI2",12262,11687,12986,12040,14832,14626,13622,15241,8528,12525,14885,8703,8869,15095,11901,14789,10261,15395,14105,15207,12400,9518,15303,8555,15323,12782,15299,10654,15302,15027
"7811","METTL3",11872,15126,12465,12303,11479,15436,15478,8873,15468,11483,15380,10834,15134,15384,14784,10260,11044,11476,14166,10633,15112,15371,10212,13819,11282,15497,6860,12640,15401,12671
"4008","ERGIC3",14665,15431,12044,10268,12747,15448,15193,10394,13922,10302,7262,15446,15128,9840,9825,9514,15016,13842,13405,13863,7106,13287,15270,13536,12131,15269,15225,15160,14362,13055
"14212","UBQLN4",7961,15392,9394,14936,11572,11358,14265,14789,13189,10563,10873,15182,10909,15002,15016,14762,10613,14211,14878,14193,10659,12252,11815,13344,15248,10823,12583,11348,15405,15451
"7642","MATR3",9060,14041,11263,11859,9261,12177,8689,12614,15205,14060,14172,12194,15480,10414,14007,15498,14610,12987,14568,13319,15060,15436,10698,14998,15464,9779,10756,15462,10223,14709
"4661","FNTA",14099,9924,14456,10643,9456,9916,14610,12567,15005,11042,14990,15178,12424,15442,10733,8219,15082,15396,11070,15234,14165,13398,14937,13271,14686,10082,10104,14431,12279,15381
"9425","PDCD6IP",9576,11877,15387,12256,13724,15328,14066,14254,14276,11828,15458,12027,10783,14637,15399,8513,14350,12084,10971,15305,9871,13570,14248,12344,14499,11099,12928,10600,11653,15403
"14733","YTHDF2",12153,6839,14534,15210,11980,12966,14916,14716,11028,15081,11093,15148,14288,13328,13185,14749,14503,12068,8804,15343,15200,10106,9372,15370,12140,12357,15163,14957,12632,9167
"9415","PDAP1",14774,12940,15047,12589,12469,11761,13145,10644,13825,12825,8884,14752,11014,11054,15248,15399,15332,14489,14846,15185,10577,10253,11762,12872,15156,13177,14827,13191,8198,12205
"6350","KDM1A",10779,7596,15392,10518,10958,7575,12044,13228,13673,13915,12465,14947,15263,15270,12307,11841,12891,13957,10530,14633,15226,15262,15298,14214,12109,14127,14112,10989,15361,12075
"10278","PRPF6",14739,14629,9462,13861,15170,13957,13811,14549,15305,9599,7646,15192,15400,8972,12641,13904,11836,15210,14643,13561,11550,12081,7428,13705,9561,14830,10125,15210,14836,15153
"3778","EI24",12298,10986,15497,10763,14334,12927,15375,15409,7445,14369,15299,15235,15169,12054,7482,15004,13388,14258,15031,8138,15012,11898,13293,13462,15219,15119,9239,10436,9212,15320
"3234","DDX18",15075,15482,10737,9436,14561,14198,8569,8857,12330,15180,15157,14706,13867,10444,15263,15486,15157,15406,13302,15453,12835,15384,7978,12141,14071,12413,15036,9743,8416,12124
"10517","PWP2",13316,15203,15363,13527,13114,14352,15216,13730,15165,11339,14811,12425,12130,9350,15306,9928,8843,9311,14545,14987,15166,7215,14618,14038,11623,14463,10644,9179,14881,15031
"11736","SFSWAP",12056,9607,14803,14041,14943,12259,11500,11352,15037,13093,13216,12301,10905,15419,15373,15457,9748,10863,14654,15411,15080,13725,9572,10646,9506,14022,15214,10167,13738,15155
"14229","UBXN6",6610,15193,13088,14960,14712,9325,11527,14434,15288,11099,8729,15123,15253,15259,13549,15047,12207,11201,14412,15268,12307,8233,12595,15334,14510,13242,11495,10009,14711,14167
"13928","TRUB2",7834,8551,15081,12904,15068,10971,14772,15080,15398,14901,15494,10970,13759,10658,15126,14562,13868,9501,15051,10639,8091,11940,15297,15135,12957,12679,14972,14625,14809,8358
"4077","EXOC1",15325,12154,10791,9183,9451,13164,15379,9355,13784,15406,15322,10284,15247,15009,11007,15472,14476,11857,10824,8968,15379,14579,15388,11743,14144,12997,11570,13990,11691,15118
"14382","UTP18",15199,8177,11984,15041,13476,9923,15119,8759,11617,15242,14639,12537,14401,10909,15036,15382,15360,14956,14741,12036,10416,10682,9799,15199,10932,15411,15165,10435,14516,12149
"2762","COPS7A",14319,15405,15382,8651,13025,15364,13069,15132,14924,9376,11918,9736,15363,12803,13580,14282,13157,12891,15316,11092,14417,10311,8107,14233,11006,15380,13161,11503,12066,14292
"11584","SEC24C",11316,13187,15488,13942,10785,11955,13600,11318,13118,15494,15431,14655,14478,15450,11734,15176,13122,10992,9188,15167,13946,7625,10813,13779,12274,13837,11767,10606,15488,13595
"13805","TRAPPC6B",15425,15334,14971,14815,9520,11740,14306,12668,14146,10713,15252,13737,13689,11088,14021,10038,14354,12218,13899,15036,11268,9987,9666,15217,9223,11762,10556,15183,15485,14070
"10577","RAB1B",13272,14707,13715,13887,15059,9446,14593,11808,14142,13649,9765,14888,9807,10383,12065,12603,14791,14971,15327,14504,10253,12485,14930,13755,14636,11393,14239,9024,11252,14090
"14732","YTHDF1",15471,10171,12173,15219,10123,9844,13077,15038,15499,10381,15452,11389,13360,12683,15389,11556,15345,10899,10210,15406,13798,14755,9289,15447,11338,12185,14802,15288,9291,14697
"10861","REEP5",10682,6680,15032,13142,11775,11202,12058,15098,11548,13386,9649,13134,12038,10470,15017,13732,14552,13683,14646,13421,15147,13821,13469,14368,15169,15009,10121,13597,14236,13723
"14888","ZFP64",15151,11793,11336,15285,14182,14995,10464,13943,14659,10515,13859,14940,13660,14585,14543,14268,8708,7060,13143,14042,10050,11297,14680,15462,10879,14290,14974,10976,13806,12158
"8954","NTHL1",12346,10387,14917,12392,12873,13841,10399,14641,14120,15011,11681,8313,9182,13367,14321,10111,15436,15411,14330,7436,14097,12791,11459,14830,15469,15027,14450,15429,11869,13782
"14770","ZBTB22",10775,14090,14363,15231,13222,11506,15310,13799,14203,14924,15216,15190,14737,14384,12181,12545,15069,9490,11288,13589,6475,8807,13522,15459,14374,8003,15024,14623,14883,7508
"2743","COMMD5",9753,13125,15411,7660,15364,15348,14064,9740,15007,12312,8986,11418,14954,13774,14752,14777,12798,12144,12632,15337,9023,15478,15243,14229,13679,11677,14581,11467,13238,11832
"8720","NIPA2",13465,5595,12084,12642,14853,12791,13881,10075,13870,13729,14532,11495,15444,15034,14721,12540,9830,15245,13537,9802,8981,14293,15195,12363,12759,14741,15115,12850,14131,14251
"11526","SCRN3",15422,11983,15203,14174,13689,15111,13116,9241,15232,14864,14272,12559,9598,10264,15216,15466,15339,10085,13582,9843,14280,13164,9414,12111,13247,6132,15413,12263,15460,14136
"11045","RNF123",11160,6379,15106,13023,14817,9582,13493,15005,14912,14606,14583,12413,12737,14855,14758,14872,12502,15389,8212,13836,13645,7922,9167,14018,14327,13995,12682,14951,14891,12093
"9022","NUP54",13568,10197,6754,11493,13983,12099,15098,15066,6547,15001,15023,12602,9919,14572,10407,15482,11921,14663,13182,12290,12432,14842,15101,12843,15084,10476,14987,14045,15354,14967
"8968","NUB1",12664,13196,14998,13225,12967,14698,14734,15270,11632,14722,14626,11641,8990,14869,13345,12710,14162,14806,13050,14475,6389,15006,13549,12563,13854,8396,12872,13558,8775,14270
"5125","GOLPH3",15484,15242,14922,10503,9974,13312,15185,15121,9417,14192,14548,15445,15499,12217,10206,15430,15358,15254,13921,14083,14753,15187,5920,13821,10718,11229,10351,13403,9477,9858
"14487","VPS51",8939,14601,9912,15175,14850,15435,12098,12728,11652,14070,14971,13262,12264,12391,11993,14039,14196,10744,14973,15326,12484,15295,14866,11391,14637,10293,11349,9449,11223,15482
"990","ATG12",13260,14356,12904,8997,8345,14682,15446,14007,8847,15484,9851,11189,14198,14198,9365,14952,14732,7780,14720,15106,14941,11625,15322,13399,9203,14436,15238,15361,14908,13310
"12197","SMAD4",15463,14154,12254,14343,8632,15067,15492,11098,7471,14104,9688,9869,14429,11406,9248,13051,15021,15284,12280,13952,13045,15487,15437,14718,14646,10613,13519,11437,15464,13494
"8124","MRPL3",14334,10782,12582,12765,14744,13024,15161,14983,14556,15260,11569,15463,15490,14484,15390,14004,11106,15365,14350,12054,9615,10289,11514,11203,12647,10843,11285,10744,14885,9723
"14844","ZDHHC16",7981,12432,14747,15264,13757,11805,15281,15201,13761,9390,12820,14445,14959,11117,13500,11638,12886,11310,12958,11046,12059,15113,13829,14891,11658,14178,9595,14719,14737,13143
"11461","SCAF4",15253,7550,14655,13390,15029,12495,8860,13928,10072,15382,15229,13422,8850,15415,15054,11641,11262,13843,15191,14960,14668,11863,13028,9024,13577,13926,14859,14409,8312,15085
"12798","STX12",9532,14729,11183,12570,14976,12114,11027,11001,12961,10394,15408,13755,14873,11050,15381,14823,15475,12889,14853,11844,15287,12083,15200,14663,13750,13893,12090,15279,9418,7791
"7697","MCPH1",15350,14547,10565,12420,11654,15261,10891,15138,15326,15486,8248,13621,15442,15361,14925,12602,15395,11114,13906,10390,13313,11423,15211,14649,11244,11911,6001,15493,15146,8270
"5169","GPKOW",15387,10450,15308,9021,12990,12355,9761,15103,12586,15301,14555,11192,12573,12316,15421,14778,12598,15465,13934,13949,13828,15165,10612,10329,14976,14483,11466,15027,8315,11064
"5820","IAH1",14814,14143,15193,11606,14886,15284,14748,14710,8844,9358,9447,14471,9920,15187,10118,7606,14555,13929,13952,13221,7927,14382,14694,14078,14508,12372,14576,14999,15192,11802
"4099","EXOSC8",8787,8593,13423,10964,15013,14604,15357,15018,14138,14927,15340,15052,15364,15287,10317,8680,14264,11986,14587,14992,10428,15170,13395,14234,15205,8076,9260,11272,11607,15339
